word,sentiment,lexicon,score
slandered,negative,loughran,NA
slanderous,negative,loughran,NA
slanders,negative,loughran,NA
slippage,negative,loughran,NA
slippages,negative,loughran,NA
slow,negative,loughran,NA
slowdown,negative,loughran,NA
slowdowns,negative,loughran,NA
slowed,negative,loughran,NA
slower,negative,loughran,NA
slowest,negative,loughran,NA
slowing,negative,loughran,NA
slowly,negative,loughran,NA
slowness,negative,loughran,NA
sluggish,negative,loughran,NA
sluggishly,negative,loughran,NA
sluggishness,negative,loughran,NA
solvencies,negative,loughran,NA
solvency,negative,loughran,NA
spam,negative,loughran,NA
spammers,negative,loughran,NA
spamming,negative,loughran,NA
staggering,negative,loughran,NA
stagnant,negative,loughran,NA
stagnate,negative,loughran,NA
stagnated,negative,loughran,NA
stagnates,negative,loughran,NA
stagnating,negative,loughran,NA
stagnation,negative,loughran,NA
standstill,negative,loughran,NA
standstills,negative,loughran,NA
stolen,negative,loughran,NA
stoppage,negative,loughran,NA
stoppages,negative,loughran,NA
stopped,negative,loughran,NA
stopping,negative,loughran,NA
stops,negative,loughran,NA
strain,negative,loughran,NA
strained,negative,loughran,NA
straining,negative,loughran,NA
strains,negative,loughran,NA
stress,negative,loughran,NA
stressed,negative,loughran,NA
stresses,negative,loughran,NA
stressful,negative,loughran,NA
stressing,negative,loughran,NA
stringent,negative,loughran,NA
subjected,negative,loughran,NA
subjecting,negative,loughran,NA
subjection,negative,loughran,NA
subpoena,negative,loughran,NA
subpoenaed,negative,loughran,NA
subpoenas,negative,loughran,NA
substandard,negative,loughran,NA
sue,negative,loughran,NA
sued,negative,loughran,NA
sues,negative,loughran,NA
suffer,negative,loughran,NA
suffered,negative,loughran,NA
suffering,negative,loughran,NA
suffers,negative,loughran,NA
suing,negative,loughran,NA
summoned,negative,loughran,NA
summoning,negative,loughran,NA
summons,negative,loughran,NA
summonses,negative,loughran,NA
susceptibility,negative,loughran,NA
susceptible,negative,loughran,NA
suspect,negative,loughran,NA
suspected,negative,loughran,NA
suspects,negative,loughran,NA
suspend,negative,loughran,NA
suspended,negative,loughran,NA
suspending,negative,loughran,NA
suspends,negative,loughran,NA
suspension,negative,loughran,NA
suspensions,negative,loughran,NA
suspicion,negative,loughran,NA
suspicions,negative,loughran,NA
suspicious,negative,loughran,NA
suspiciously,negative,loughran,NA
taint,negative,loughran,NA
tainted,negative,loughran,NA
tainting,negative,loughran,NA
taints,negative,loughran,NA
tampered,negative,loughran,NA
tense,negative,loughran,NA
terminate,negative,loughran,NA
terminated,negative,loughran,NA
terminates,negative,loughran,NA
terminating,negative,loughran,NA
termination,negative,loughran,NA
terminations,negative,loughran,NA
testify,negative,loughran,NA
testifying,negative,loughran,NA
threat,negative,loughran,NA
threaten,negative,loughran,NA
threatened,negative,loughran,NA
threatening,negative,loughran,NA
threatens,negative,loughran,NA
threats,negative,loughran,NA
tightening,negative,loughran,NA
tolerate,negative,loughran,NA
tolerated,negative,loughran,NA
tolerates,negative,loughran,NA
tolerating,negative,loughran,NA
toleration,negative,loughran,NA
tortuous,negative,loughran,NA
tortuously,negative,loughran,NA
tragedies,negative,loughran,NA
tragedy,negative,loughran,NA
tragic,negative,loughran,NA
tragically,negative,loughran,NA
traumatic,negative,loughran,NA
trouble,negative,loughran,NA
troubled,negative,loughran,NA
troubles,negative,loughran,NA
turbulence,negative,loughran,NA
turmoil,negative,loughran,NA
unable,negative,loughran,NA
unacceptable,negative,loughran,NA
unacceptably,negative,loughran,NA
unaccounted,negative,loughran,NA
unannounced,negative,loughran,NA
unanticipated,negative,loughran,NA
unapproved,negative,loughran,NA
unattractive,negative,loughran,NA
unauthorized,negative,loughran,NA
unavailability,negative,loughran,NA
unavailable,negative,loughran,NA
unavoidable,negative,loughran,NA
unavoidably,negative,loughran,NA
unaware,negative,loughran,NA
uncollectable,negative,loughran,NA
uncollected,negative,loughran,NA
uncollectibility,negative,loughran,NA
uncollectible,negative,loughran,NA
uncollectibles,negative,loughran,NA
uncompetitive,negative,loughran,NA
uncompleted,negative,loughran,NA
unconscionable,negative,loughran,NA
unconscionably,negative,loughran,NA
uncontrollable,negative,loughran,NA
uncontrollably,negative,loughran,NA
uncontrolled,negative,loughran,NA
uncorrected,negative,loughran,NA
uncover,negative,loughran,NA
uncovered,negative,loughran,NA
uncovering,negative,loughran,NA
uncovers,negative,loughran,NA
undeliverable,negative,loughran,NA
undelivered,negative,loughran,NA
undercapitalized,negative,loughran,NA
undercut,negative,loughran,NA
undercuts,negative,loughran,NA
undercutting,negative,loughran,NA
underestimate,negative,loughran,NA
underestimated,negative,loughran,NA
underestimates,negative,loughran,NA
underestimating,negative,loughran,NA
underestimation,negative,loughran,NA
underfunded,negative,loughran,NA
underinsured,negative,loughran,NA
undermine,negative,loughran,NA
undermined,negative,loughran,NA
undermines,negative,loughran,NA
undermining,negative,loughran,NA
underpaid,negative,loughran,NA
underpayment,negative,loughran,NA
underpayments,negative,loughran,NA
underpays,negative,loughran,NA
underperform,negative,loughran,NA
underperformance,negative,loughran,NA
underperformed,negative,loughran,NA
underperforming,negative,loughran,NA
underperforms,negative,loughran,NA
underproduced,negative,loughran,NA
underproduction,negative,loughran,NA
underreporting,negative,loughran,NA
understate,negative,loughran,NA
understated,negative,loughran,NA
understatement,negative,loughran,NA
understatements,negative,loughran,NA
understates,negative,loughran,NA
understating,negative,loughran,NA
underutilization,negative,loughran,NA
underutilized,negative,loughran,NA
undesirable,negative,loughran,NA
undesired,negative,loughran,NA
undetected,negative,loughran,NA
undetermined,negative,loughran,NA
undisclosed,negative,loughran,NA
undocumented,negative,loughran,NA
undue,negative,loughran,NA
unduly,negative,loughran,NA
uneconomic,negative,loughran,NA
uneconomical,negative,loughran,NA
uneconomically,negative,loughran,NA
unemployed,negative,loughran,NA
unemployment,negative,loughran,NA
unethical,negative,loughran,NA
unethically,negative,loughran,NA
unexcused,negative,loughran,NA
unexpected,negative,loughran,NA
unexpectedly,negative,loughran,NA
unfair,negative,loughran,NA
unfairly,negative,loughran,NA
unfavorability,negative,loughran,NA
unfavorable,negative,loughran,NA
unfavorably,negative,loughran,NA
unfavourable,negative,loughran,NA
unfeasible,negative,loughran,NA
unfit,negative,loughran,NA
unfitness,negative,loughran,NA
unforeseeable,negative,loughran,NA
unforeseen,negative,loughran,NA
unforseen,negative,loughran,NA
unfortunate,negative,loughran,NA
unfortunately,negative,loughran,NA
unfounded,negative,loughran,NA
unfriendly,negative,loughran,NA
unfulfilled,negative,loughran,NA
unfunded,negative,loughran,NA
uninsured,negative,loughran,NA
unintended,negative,loughran,NA
unintentional,negative,loughran,NA
unintentionally,negative,loughran,NA
unjust,negative,loughran,NA
unjustifiable,negative,loughran,NA
unjustifiably,negative,loughran,NA
unjustified,negative,loughran,NA
unjustly,negative,loughran,NA
unknowing,negative,loughran,NA
unknowingly,negative,loughran,NA
unlawful,negative,loughran,NA
unlawfully,negative,loughran,NA
unlicensed,negative,loughran,NA
unliquidated,negative,loughran,NA
unmarketable,negative,loughran,NA
unmerchantable,negative,loughran,NA
unmeritorious,negative,loughran,NA
unnecessarily,negative,loughran,NA
unnecessary,negative,loughran,NA
unneeded,negative,loughran,NA
unobtainable,negative,loughran,NA
unoccupied,negative,loughran,NA
unpaid,negative,loughran,NA
unperformed,negative,loughran,NA
unplanned,negative,loughran,NA
unpopular,negative,loughran,NA
unpredictability,negative,loughran,NA
unpredictable,negative,loughran,NA
unpredictably,negative,loughran,NA
unpredicted,negative,loughran,NA
unproductive,negative,loughran,NA
unprofitability,negative,loughran,NA
unprofitable,negative,loughran,NA
unqualified,negative,loughran,NA
unrealistic,negative,loughran,NA
unreasonable,negative,loughran,NA
unreasonableness,negative,loughran,NA
unreasonably,negative,loughran,NA
unreceptive,negative,loughran,NA
unrecoverable,negative,loughran,NA
unrecovered,negative,loughran,NA
unreimbursed,negative,loughran,NA
unreliable,negative,loughran,NA
unremedied,negative,loughran,NA
unreported,negative,loughran,NA
unresolved,negative,loughran,NA
unrest,negative,loughran,NA
unsafe,negative,loughran,NA
unsalable,negative,loughran,NA
unsaleable,negative,loughran,NA
unsatisfactory,negative,loughran,NA
unsatisfied,negative,loughran,NA
unsavory,negative,loughran,NA
unscheduled,negative,loughran,NA
unsellable,negative,loughran,NA
unsold,negative,loughran,NA
unsound,negative,loughran,NA
unstabilized,negative,loughran,NA
unstable,negative,loughran,NA
unsubstantiated,negative,loughran,NA
unsuccessful,negative,loughran,NA
unsuccessfully,negative,loughran,NA
unsuitability,negative,loughran,NA
unsuitable,negative,loughran,NA
unsuitably,negative,loughran,NA
unsuited,negative,loughran,NA
unsure,negative,loughran,NA
unsuspected,negative,loughran,NA
unsuspecting,negative,loughran,NA
unsustainable,negative,loughran,NA
untenable,negative,loughran,NA
untimely,negative,loughran,NA
untrusted,negative,loughran,NA
untruth,negative,loughran,NA
untruthful,negative,loughran,NA
untruthfully,negative,loughran,NA
untruthfulness,negative,loughran,NA
untruths,negative,loughran,NA
unusable,negative,loughran,NA
unwanted,negative,loughran,NA
unwarranted,negative,loughran,NA
unwelcome,negative,loughran,NA
unwilling,negative,loughran,NA
unwillingness,negative,loughran,NA
upset,negative,loughran,NA
urgency,negative,loughran,NA
urgent,negative,loughran,NA
usurious,negative,loughran,NA
usurp,negative,loughran,NA
usurped,negative,loughran,NA
usurping,negative,loughran,NA
usurps,negative,loughran,NA
usury,negative,loughran,NA
vandalism,negative,loughran,NA
verdict,negative,loughran,NA
verdicts,negative,loughran,NA
vetoed,negative,loughran,NA
victims,negative,loughran,NA
violate,negative,loughran,NA
violated,negative,loughran,NA
violates,negative,loughran,NA
violating,negative,loughran,NA
violation,negative,loughran,NA
violations,negative,loughran,NA
violative,negative,loughran,NA
violator,negative,loughran,NA
violators,negative,loughran,NA
violence,negative,loughran,NA
violent,negative,loughran,NA
violently,negative,loughran,NA
vitiate,negative,loughran,NA
vitiated,negative,loughran,NA
vitiates,negative,loughran,NA
vitiating,negative,loughran,NA
vitiation,negative,loughran,NA
voided,negative,loughran,NA
voiding,negative,loughran,NA
volatile,negative,loughran,NA
volatility,negative,loughran,NA
vulnerabilities,negative,loughran,NA
vulnerability,negative,loughran,NA
vulnerable,negative,loughran,NA
vulnerably,negative,loughran,NA
warn,negative,loughran,NA
warned,negative,loughran,NA
warning,negative,loughran,NA
warnings,negative,loughran,NA
warns,negative,loughran,NA
wasted,negative,loughran,NA
wasteful,negative,loughran,NA
wasting,negative,loughran,NA
weak,negative,loughran,NA
weaken,negative,loughran,NA
weakened,negative,loughran,NA
weakening,negative,loughran,NA
weakens,negative,loughran,NA
weaker,negative,loughran,NA
weakest,negative,loughran,NA
weakly,negative,loughran,NA
weakness,negative,loughran,NA
weaknesses,negative,loughran,NA
willfully,negative,loughran,NA
worries,negative,loughran,NA
worry,negative,loughran,NA
worrying,negative,loughran,NA
worse,negative,loughran,NA
worsen,negative,loughran,NA
worsened,negative,loughran,NA
worsening,negative,loughran,NA
worsens,negative,loughran,NA
worst,negative,loughran,NA
worthless,negative,loughran,NA
writedown,negative,loughran,NA
writedowns,negative,loughran,NA
writeoff,negative,loughran,NA
writeoffs,negative,loughran,NA
wrong,negative,loughran,NA
wrongdoing,negative,loughran,NA
wrongdoings,negative,loughran,NA
wrongful,negative,loughran,NA
wrongfully,negative,loughran,NA
wrongly,negative,loughran,NA
able,positive,loughran,NA
abundance,positive,loughran,NA
abundant,positive,loughran,NA
acclaimed,positive,loughran,NA
accomplish,positive,loughran,NA
accomplished,positive,loughran,NA
accomplishes,positive,loughran,NA
accomplishing,positive,loughran,NA
accomplishment,positive,loughran,NA
accomplishments,positive,loughran,NA
achieve,positive,loughran,NA
achieved,positive,loughran,NA
achievement,positive,loughran,NA
achievements,positive,loughran,NA
achieves,positive,loughran,NA
achieving,positive,loughran,NA
adequately,positive,loughran,NA
advancement,positive,loughran,NA
advancements,positive,loughran,NA
advances,positive,loughran,NA
advancing,positive,loughran,NA
advantage,positive,loughran,NA
advantaged,positive,loughran,NA
advantageous,positive,loughran,NA
advantageously,positive,loughran,NA
advantages,positive,loughran,NA
alliance,positive,loughran,NA
alliances,positive,loughran,NA
assure,positive,loughran,NA
assured,positive,loughran,NA
assures,positive,loughran,NA
assuring,positive,loughran,NA
attain,positive,loughran,NA
attained,positive,loughran,NA
attaining,positive,loughran,NA
attainment,positive,loughran,NA
attainments,positive,loughran,NA
attains,positive,loughran,NA
attractive,positive,loughran,NA
attractiveness,positive,loughran,NA
beautiful,positive,loughran,NA
beautifully,positive,loughran,NA
beneficial,positive,loughran,NA
beneficially,positive,loughran,NA
benefit,positive,loughran,NA
benefited,positive,loughran,NA
benefiting,positive,loughran,NA
benefitted,positive,loughran,NA
benefitting,positive,loughran,NA
best,positive,loughran,NA
better,positive,loughran,NA
bolstered,positive,loughran,NA
bolstering,positive,loughran,NA
bolsters,positive,loughran,NA
boom,positive,loughran,NA
booming,positive,loughran,NA
boost,positive,loughran,NA
boosted,positive,loughran,NA
breakthrough,positive,loughran,NA
breakthroughs,positive,loughran,NA
brilliant,positive,loughran,NA
charitable,positive,loughran,NA
collaborate,positive,loughran,NA
collaborated,positive,loughran,NA
collaborates,positive,loughran,NA
collaborating,positive,loughran,NA
collaboration,positive,loughran,NA
collaborations,positive,loughran,NA
collaborative,positive,loughran,NA
collaborator,positive,loughran,NA
collaborators,positive,loughran,NA
compliment,positive,loughran,NA
complimentary,positive,loughran,NA
complimented,positive,loughran,NA
complimenting,positive,loughran,NA
compliments,positive,loughran,NA
conclusive,positive,loughran,NA
